PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date
28336367,New real time and conventional RT-PCRs for updated molecular diagnosis of infectious bronchitis virus infection (IBV) in chickens in Egypt associated with frequent co-infections with avian influenza and Newcastle Disease viruses,"Naguib MM, El-Kady MF, Lüschow D, Hassan KE, Arafa AS, El-Zanaty A, Hassan MK, Hafez HM, Grund C, Harder TC.",J Virol Methods. 2017 Jul;245:19-27. doi: 10.1016/j.jviromet.2017.02.018. Epub 2017 Mar 21.,Naguib MM,J Virol Methods,2017,2017/03/25
28323070,Urbanization and the dynamics of RNA viruses in Mallards (Anas platyrhynchos),"Wille M, Lindqvist K, Muradrasoli S, Olsen B, Järhult JD.",Infect Genet Evol. 2017 Jul;51:89-97. doi: 10.1016/j.meegid.2017.03.019. Epub 2017 Mar 18.,Wille M,Infect Genet Evol,2017,2017/03/22
28316013,The papain-like protease of avian infectious bronchitis virus has deubiquitinating activity,"Yu L, Zhang X, Wu T, Wang Y, Meng J, Liu Q, Niu X, Wu Y.",Arch Virol. 2017 Jul;162(7):1943-1950. doi: 10.1007/s00705-017-3328-y. Epub 2017 Mar 18.,Yu L,Arch Virol,2017,2017/03/20
28271162,Immune response of gilts to single and double infection with porcine epidemic diarrhea virus,"Srijangwad A, Stott CJ, Temeeyasen G, Senasuthum R, Chongcharoen W, Tantituvanont A, Nilubol D.",Arch Virol. 2017 Jul;162(7):2029-2034. doi: 10.1007/s00705-017-3307-3. Epub 2017 Mar 7.,Srijangwad A,Arch Virol,2017,2017/03/09
28081857,Vaccination against infectious bronchitis virus: A continuous challenge,Jordan B.,Vet Microbiol. 2017 Jul;206:137-143. doi: 10.1016/j.vetmic.2017.01.002. Epub 2017 Jan 4.,Jordan B,Vet Microbiol,2017,2017/01/14
28717779,Impact of Middle East respiratory syndrome outbreak on the use of emergency medical resources in febrile patients,"Jeong H, Jeong S, Oh J, Woo SH, So BH, Wee JH, Kim JH, Im JY, Choi SP, Park K, Cho BNH, Hong S.",Clin Exp Emerg Med. 2017 Jun 30;4(2):94-101. doi: 10.15441/ceem.16.166. eCollection 2017 Jun.,Jeong H,Clin Exp Emerg Med,2017,2017/07/19
28663484,Antiviral gets the jump on coronaviruses,Pujanandez L.,Science. 2017 Jun 30;356(6345):1346-1348. doi: 10.1126/science.356.6345.1346-q.,Pujanandez L,Science,2017,2017/07/01
27515262,Sequence analysis of the spike gene of Porcine epidemic diarrhea virus isolated from South China during 2011-2015,"Zhao X, Li Z, Zeng X, Zhang G, Niu J, Sun B, Ma J.",J Vet Sci. 2017 Jun 30;18(2):237-243. doi: 10.4142/jvs.2017.18.2.237.,Zhao X,J Vet Sci,2017,2016/08/13
28659436,Broad-spectrum antiviral GS-5734 inhibits both epidemic and zoonotic coronaviruses,"Sheahan TP, Sims AC, Graham RL, Menachery VD, Gralinski LE, Case JB, Leist SR, Pyrc K, Feng JY, Trantcheva I, Bannister R, Park Y, Babusis D, Clarke MO, Mackman RL, Spahn JE, Palmiotti CA, Siegel D, Ray AS, Cihlar T, Jordan R, Denison MR, Baric RS.",Sci Transl Med. 2017 Jun 28;9(396):eaal3653. doi: 10.1126/scitranslmed.aal3653.,Sheahan TP,Sci Transl Med,2017,2017/06/30
28690868,miRNA-200c-3p is crucial in acute respiratory distress syndrome,"Liu Q, Du J, Yu X, Xu J, Huang F, Li X, Zhang C, Li X, Chang J, Shang D, Zhao Y, Tian M, Lu H, Xu J, Li C, Zhu H, Jin N, Jiang C.",Cell Discov. 2017 Jun 27;3:17021. doi: 10.1038/celldisc.2017.21. eCollection 2017.,Liu Q,Cell Discov,2017,2017/07/11
28579232,ChAdOx1 and MVA based vaccine candidates against MERS-CoV elicit neutralising antibodies and cellular immune responses in mice,"Alharbi NK, Padron-Regalado E, Thompson CP, Kupke A, Wells D, Sloan MA, Grehan K, Temperton N, Lambe T, Warimwe G, Becker S, Hill AVS, Gilbert SC.",Vaccine. 2017 Jun 27;35(30):3780-3788. doi: 10.1016/j.vaccine.2017.05.032. Epub 2017 Jun 1.,Alharbi NK,Vaccine,2017,2017/06/06
28651017,Crystal structure of Middle East respiratory syndrome coronavirus helicase,"Hao W, Wojdyla JA, Zhao R, Han R, Das R, Zlatev I, Manoharan M, Wang M, Cui S.",PLoS Pathog. 2017 Jun 26;13(6):e1006474. doi: 10.1371/journal.ppat.1006474. eCollection 2017 Jun.,Hao W,PLoS Pathog,2017,2017/06/27
28642467,Targeting Coronaviral Replication and Cellular JAK2 Mediated Dominant NF-κB Activation for Comprehensive and Ultimate Inhibition of Coronaviral Activity,"Yang CW, Lee YZ, Hsu HY, Shih C, Chao YS, Chang HY, Lee SJ.",Sci Rep. 2017 Jun 22;7(1):4105. doi: 10.1038/s41598-017-04203-9.,Yang CW,Sci Rep,2017,2017/06/24
28636671,Different residues in the SARS-CoV spike protein determine cleavage and activation by the host cell protease TMPRSS2,"Reinke LM, Spiegel M, Plegge T, Hartleib A, Nehlmeier I, Gierer S, Hoffmann M, Hofmann-Winkler H, Winkler M, Pöhlmann S.",PLoS One. 2017 Jun 21;12(6):e0179177. doi: 10.1371/journal.pone.0179177. eCollection 2017.,Reinke LM,PLoS One,2017,2017/06/22
28634355,"Longitudinal study of Middle East Respiratory Syndrome coronavirus infection in dromedary camel herds in Saudi Arabia, 2014-2015","Hemida MG, Alnaeem A, Chu DK, Perera RA, Chan SM, Almathen F, Yau E, Ng BC, Webby RJ, Poon LL, Peiris M.",Emerg Microbes Infect. 2017 Jun 21;6(6):e56. doi: 10.1038/emi.2017.44.,Hemida MG,Emerg Microbes Infect,2017,2017/06/22
28634353,Coronavirus HKU15 in respiratory tract of pigs and first discovery of coronavirus quasispecies in 5'-untranslated region,"Woo PC, Lau SK, Tsang CC, Lau CC, Wong PC, Chow FW, Fong JY, Yuen KY.",Emerg Microbes Infect. 2017 Jun 21;6(6):e53. doi: 10.1038/emi.2017.37.,Woo PC,Emerg Microbes Infect,2017,2017/06/22
28623921,Genome-wide analysis of codon usage bias in Bovine Coronavirus,"Castells M, Victoria M, Colina R, Musto H, Cristina J.",Virol J. 2017 Jun 17;14(1):115. doi: 10.1186/s12985-017-0780-y.,Castells M,Virol J,2017,2017/06/19
28533052,Reverse spillover of avian viral vaccine strains from domesticated poultry to wild birds,"Rohaim MA, El Naggar RF, Helal AM, Hussein HA, Munir M.",Vaccine. 2017 Jun 16;35(28):3523-3527. doi: 10.1016/j.vaccine.2017.05.033. Epub 2017 May 19.,Rohaim MA,Vaccine,2017,2017/05/24
28495370,An optimized method for enumerating CNS derived memory B cells during viral-induced inflammation,"DiSano KD, Stohlman SA, Bergmann CC.",J Neurosci Methods. 2017 Jun 15;285:58-68. doi: 10.1016/j.jneumeth.2017.05.011. Epub 2017 May 8.,DiSano KD,J Neurosci Methods,2017,2017/05/13
28472421,Human Neutralizing Monoclonal Antibody Inhibition of Middle East Respiratory Syndrome Coronavirus Replication in the Common Marmoset,"Chen Z, Bao L, Chen C, Zou T, Xue Y, Li F, Lv Q, Gu S, Gao X, Cui S, Wang J, Qin C, Jin Q.",J Infect Dis. 2017 Jun 15;215(12):1807-1815. doi: 10.1093/infdis/jix209.,Chen Z,J Infect Dis,2017,2017/05/05
28465098,Flex-nucleoside analogues - Novel therapeutics against filoviruses,"Yates MK, Raje MR, Chatterjee P, Spiropoulou CF, Bavari S, Flint M, Soloveva V, Seley-Radtke KL.",Bioorg Med Chem Lett. 2017 Jun 15;27(12):2800-2802. doi: 10.1016/j.bmcl.2017.04.069. Epub 2017 Apr 22.,Yates MK,Bioorg Med Chem Lett,2017,2017/05/04
28454669,Synthesis and evaluation of phenylisoserine derivatives for the SARS-CoV 3CL protease inhibitor,"Konno H, Onuma T, Nitanai I, Wakabayashi M, Yano S, Teruya K, Akaji K.",Bioorg Med Chem Lett. 2017 Jun 15;27(12):2746-2751. doi: 10.1016/j.bmcl.2017.04.056. Epub 2017 Apr 20.,Konno H,Bioorg Med Chem Lett,2017,2017/04/30
28404843,Overactive Epidermal Growth Factor Receptor Signaling Leads to Increased Fibrosis after Severe Acute Respiratory Syndrome Coronavirus Infection,"Venkataraman T, Coleman CM, Frieman MB.",J Virol. 2017 May 26;91(12):e00182-17. doi: 10.1128/JVI.00182-17. Print 2017 Jun 15.,Venkataraman T,J Virol,2017,2017/04/14
28381581,Cell Attachment Domains of the Porcine Epidemic Diarrhea Virus Spike Protein Are Key Targets of Neutralizing Antibodies,"Li C, Li W, Lucio de Esesarte E, Guo H, van den Elzen P, Aarts E, van den Born E, Rottier PJM, Bosch BJ.",J Virol. 2017 May 26;91(12):e00273-17. doi: 10.1128/JVI.00273-17. Print 2017 Jun 15.,Li C,J Virol,2017,2017/04/07
28610609,"Estimation of basic reproduction number of the Middle East respiratory syndrome coronavirus (MERS-CoV) during the outbreak in South Korea, 2015",Chang HJ.,Biomed Eng Online. 2017 Jun 13;16(1):79. doi: 10.1186/s12938-017-0370-7.,Chang HJ,Biomed Eng Online,2017,2017/06/15
28630747,Global patterns in coronavirus diversity,"Anthony SJ, Johnson CK, Greig DJ, Kramer S, Che X, Wells H, Hicks AL, Joly DO, Wolfe ND, Daszak P, Karesh W, Lipkin WI, Morse SS; PREDICT Consortium; Mazet JAK, Goldstein T.",Virus Evol. 2017 Jun 12;3(1):vex012. doi: 10.1093/ve/vex012. eCollection 2017 Jan.,Anthony SJ,Virus Evol,2017,2017/06/21
28617480,Bats are global reservoir for deadly coronaviruses,Maxmen A.,Nature. 2017 Jun 12;546(7658):340. doi: 10.1038/nature.2017.22137.,Maxmen A,Nature,2017,2017/06/16
28606144,A reverse genetics system for avian coronavirus infectious bronchitis virus based on targeted RNA recombination,"van Beurden SJ, Berends AJ, Krämer-Kühl A, Spekreijse D, Chénard G, Philipp HC, Mundt E, Rottier PJM, Verheije MH.",Virol J. 2017 Jun 12;14(1):109. doi: 10.1186/s12985-017-0775-8.,van Beurden SJ,Virol J,2017,2017/06/14
28596385,Complete Genome of Avian coronavirus Vaccine Strains Ma5 and BR-I,"Brandão PE, Taniwaki SA, Berg M, Hora AS.",Genome Announc. 2017 Jun 8;5(23):e00201-17. doi: 10.1128/genomeA.00201-17.,Brandão PE,Genome Announc,2017,2017/06/10
28592648,Allelic Variation in the Toll-Like Receptor Adaptor Protein Ticam2 Contributes to SARS-Coronavirus Pathogenesis in Mice,"Gralinski LE, Menachery VD, Morgan AP, Totura AL, Beall A, Kocher J, Plante J, Harrison-Shostak DC, Schäfer A, Pardo-Manuel de Villena F, Ferris MT, Baric RS.",G3 (Bethesda). 2017 Jun 7;7(6):1653-1663. doi: 10.1534/g3.117.041434.,Gralinski LE,G3 (Bethesda),2017,2017/06/09
28588290,Comparative epidemiology of Middle East respiratory syndrome coronavirus (MERS-CoV) in Saudi Arabia and South Korea,"Chen X, Chughtai AA, Dyda A, MacIntyre CR.",Emerg Microbes Infect. 2017 Jun 7;6(6):e51. doi: 10.1038/emi.2017.40.,Chen X,Emerg Microbes Infect,2017,2017/06/08
28588283,Additional molecular testing of saliva specimens improves the detection of respiratory viruses,"To KK, Lu L, Yip CC, Poon RW, Fung AM, Cheng A, Lui DH, Ho DT, Hung IF, Chan KH, Yuen KY.",Emerg Microbes Infect. 2017 Jun 7;6(6):e49. doi: 10.1038/emi.2017.35.,To KK,Emerg Microbes Infect,2017,2017/06/08
28575086,Lung epithelial cells have virus-specific and shared gene expression responses to infection by diverse respiratory viruses,"VanLeuven JT, Ridenhour BJ, Gonzalez AJ, Miller CR, Miura TA.",PLoS One. 2017 Jun 2;12(6):e0178408. doi: 10.1371/journal.pone.0178408. eCollection 2017.,VanLeuven JT,PLoS One,2017,2017/06/03
28506792,Discovery of a novel canine respiratory coronavirus support genetic recombination among betacoronavirus1,"Lu S, Wang Y, Chen Y, Wu B, Qin K, Zhao J, Lou Y, Tan W.",Virus Res. 2017 Jun 2;237:7-13. doi: 10.1016/j.virusres.2017.05.006. Epub 2017 May 13.,Lu S,Virus Res,2017,2017/05/17
28506058,Differential Protein Analysis of IPEC-J2 Cells Infected with Porcine Epidemic Diarrhea Virus Pandemic and Classical Strains Elucidates the Pathogenesis of Infection,"Lin H, Li B, Chen L, Ma Z, He K, Fan H.",J Proteome Res. 2017 Jun 2;16(6):2113-2120. doi: 10.1021/acs.jproteome.6b00957. Epub 2017 May 18.,Lin H,J Proteome Res,2017,2017/05/17
28438633,Structural Insights into the Interaction of Coronavirus Papain-Like Proteases and Interferon-Stimulated Gene Product 15 from Different Species,"Daczkowski CM, Dzimianski JV, Clasman JR, Goodwin O, Mesecar AD, Pegan SD.",J Mol Biol. 2017 Jun 2;429(11):1661-1683. doi: 10.1016/j.jmb.2017.04.011. Epub 2017 Apr 21.,Daczkowski CM,J Mol Biol,2017,2017/04/26
29044371,"Nosocomial amplification of MERS-coronavirus in South Korea, 2015","Majumder MS, Brownstein JS, Finkelstein SN, Larson RC, Bourouiba L.",Trans R Soc Trop Med Hyg. 2017 Jun 1;111(6):261-269. doi: 10.1093/trstmh/trx046.,Majumder MS,Trans R Soc Trop Med Hyg,2017,2017/10/19
28776490,Global distributions and strain diversity of avian infectious bronchitis virus: a review,"Bande F, Arshad SS, Omar AR, Hair-Bejo M, Mahmuda A, Nair V.",Anim Health Res Rev. 2017 Jun;18(1):70-83. doi: 10.1017/S1466252317000044.,Bande F,Anim Health Res Rev,2017,2017/08/05
28719257,"No Serologic Evidence of Middle East Respiratory Syndrome Coronavirus Infection Among Camel Farmers Exposed to Highly Seropositive Camel Herds: A Household Linked Study, Kenya, 2013","Munyua P, Corman VM, Bitek A, Osoro E, Meyer B, Müller MA, Lattwein E, Thumbi SM, Murithi R, Widdowson MA, Drosten C, Njenga MK.",Am J Trop Med Hyg. 2017 Jun;96(6):1318-1324. doi: 10.4269/ajtmh.16-0880.,Munyua P,Am J Trop Med Hyg,2017,2017/07/19
28680819,Middle East respiratory syndrome clinical practice guideline for hemodialysis facilities,"Park HC, Lee YK, Lee SH, Yoo KD, Jeon HJ, Ryu DR, Kim SN, Sohn SH, Chun RW, Choi KB; Korean Society of Nephrology MERS-CoV Task Force Team.",Kidney Res Clin Pract. 2017 Jun;36(2):111-116. doi: 10.23876/j.krcp.2017.36.2.111. Epub 2017 Jun 30.,Park HC,Kidney Res Clin Pract,2017,2017/07/07
28665723,Kidney Cell-Adapted Infectious Bronchitis ArkDPI Vaccine is Stable and Protective,"Zegpi RA, Breedlove C, van Santen VL, Rasmussen-Ivey CR, Toro H.",Avian Dis. 2017 Jun;61(2):221-228. doi: 10.1637/11537-111416-Reg.1.,Zegpi RA,Avian Dis,2017,2017/07/01
28622871,A spike-specific whole-porcine antibody isolated from a porcine B cell that neutralizes both genogroup 1 and 2 PEDV strains,"Fu F, Li L, Shan L, Yang B, Shi H, Zhang J, Wang H, Feng L, Liu P.",Vet Microbiol. 2017 Jun;205:99-105. doi: 10.1016/j.vetmic.2017.05.013. Epub 2017 May 21.,Fu F,Vet Microbiol,2017,2017/06/18
28622863,Down-regulating heat shock protein 27 is involved in porcine epidemic diarrhea virus escaping from host antiviral mechanism,"Sun M, Yu Z, Ma J, Pan Z, Lu C, Yao H.",Vet Microbiol. 2017 Jun;205:6-13. doi: 10.1016/j.vetmic.2017.04.031. Epub 2017 May 1.,Sun M,Vet Microbiol,2017,2017/06/18
28622850,Infection of porcine precision cut intestinal slices by transmissible gastroenteritis coronavirus demonstrates the importance of the spike protein for enterotropism of different virus strains,"Krimmling T, Beineke A, Schwegmann-Weßels C.",Vet Microbiol. 2017 Jun;205:1-5. doi: 10.1016/j.vetmic.2017.04.029. Epub 2017 Apr 27.,Krimmling T,Vet Microbiol,2017,2017/06/18
28616502,Dromedary camels in northern Mali have high seropositivity to MERS-CoV,"Falzarano D, Kamissoko B, de Wit E, Maïga O, Cronin J, Samaké K, Traoré A, Milne-Price S, Munster VJ, Sogoba N, Niang M, Safronetz D, Feldmann H.",One Health. 2017 Mar 10;3:41-43. doi: 10.1016/j.onehlt.2017.03.003. eCollection 2017 Jun.,Falzarano D,One Health,2017,2017/06/16
28616501,Searching for animal models and potential target species for emerging pathogens: Experience gained from Middle East respiratory syndrome (MERS) coronavirus,"Vergara-Alert J, Vidal E, Bensaid A, Segalés J.",One Health. 2017 Mar 3;3:34-40. doi: 10.1016/j.onehlt.2017.03.001. eCollection 2017 Jun.,Vergara-Alert J,One Health,2017,2017/06/16
28613145,Two novel dromedary camel bocaparvoviruses from dromedaries in the Middle East with unique genomic features,"Woo PCY, Lau SKP, Tsoi HW, Patteril NG, Yeung HC, Joseph S, Wong EYM, Muhammed R, Chow FWN, Wernery U, Yuen KY.",J Gen Virol. 2017 Jun;98(6):1349-1359. doi: 10.1099/jgv.0.000775. Epub 2017 Jun 14.,Woo PCY,J Gen Virol,2017,2017/06/15
28605965,"Porcine epidemic diarrhoea virus with a recombinant S gene detected in Hungary, 2016","Valkó A, Biksi I, Cságola A, Tuboly T, Kiss K, Ursu K, Dán Á.",Acta Vet Hung. 2017 Jun;65(2):253-261. doi: 10.1556/004.2017.025.,Valkó A,Acta Vet Hung,2017,2017/06/14
28589292,Detection of diverse viruses in alimentary specimens of bats in Macau,"Liang J, Yang XL, Li B, Liu Q, Zhang Q, Liu H, Kan HP, Wong KC, Chek SN, He X, Peng X, Shi ZL, Wu Y, Zhang L.",Virol Sin. 2017 Jun;32(3):226-234. doi: 10.1007/s12250-017-3976-9. Epub 2017 Jun 1.,Liang J,Virol Sin,2017,2017/06/08
28569247,Cytoplasmic tail of coronavirus spike protein has intracellular targeting signals,"Sadasivan J, Singh M, Sarma JD.",J Biosci. 2017 Jun;42(2):231-244. doi: 10.1007/s12038-017-9676-7.,Sadasivan J,J Biosci,2017,2017/06/02
28560640,"MERS-CoV papain-like protease (PL(pro)): expression, purification, and spectroscopic/thermodynamic characterization","Malik A, Alsenaidy MA.",3 Biotech. 2017 Jun;7(2):100. doi: 10.1007/s13205-017-0744-3. Epub 2017 May 30.,Malik A,3 Biotech,2017,2017/06/01
28516865,"Hospital Outbreaks of Middle East Respiratory Syndrome, Daejeon, South Korea, 2015","Park JW, Lee KJ, Lee KH, Lee SH, Cho JR, Mo JW, Choi SY, Kwon GY, Shin JY, Hong JY, Kim J, Yeon MY, Oh JS, Nam HS.",Emerg Infect Dis. 2017 Jun;23(6):898-905. doi: 10.3201/eid2306.160120.,Park JW,Emerg Infect Dis,2017,2017/05/19
28500421,"Seasonal Fluctuations of Astrovirus, But Not Coronavirus Shedding in Bats Inhabiting Human-Modified Tropical Forests","Seltmann A, Corman VM, Rasche A, Drosten C, Czirják GÁ, Bernard H, Struebig MJ, Voigt CC.",Ecohealth. 2017 Jun;14(2):272-284. doi: 10.1007/s10393-017-1245-x. Epub 2017 May 12.,Seltmann A,Ecohealth,2017,2017/05/14
28444873,"Hematologic, hepatic, and renal function changes in hospitalized patients with Middle East respiratory syndrome coronavirus","Al-Tawfiq JA, Hinedi K, Abbasi S, Babiker M, Sunji A, Eltigani M.",Int J Lab Hematol. 2017 Jun;39(3):272-278. doi: 10.1111/ijlh.12620. Epub 2017 Apr 26.,Al-Tawfiq JA,Int J Lab Hematol,2017,2017/04/27
28425766,Update in the treatment of non-influenza respiratory virus infection in solid organ transplant recipients,"Grim SA, Reid GE, Clark NM.",Expert Opin Pharmacother. 2017 Jun;18(8):767-779. doi: 10.1080/14656566.2017.1322063. Epub 2017 Apr 28.,Grim SA,Expert Opin Pharmacother,2017,2017/04/21
28414992,Airway proteases: an emerging drug target for influenza and other respiratory virus infections,"Laporte M, Naesens L.",Curr Opin Virol. 2017 Jun;24:16-24. doi: 10.1016/j.coviro.2017.03.018. Epub 2017 Apr 14.,Laporte M,Curr Opin Virol,2017,2017/04/18
28404682,Comparison of ePlex Respiratory Pathogen Panel with Laboratory-Developed Real-Time PCR Assays for Detection of Respiratory Pathogens,"Nijhuis RHT, Guerendiain D, Claas ECJ, Templeton KE.",J Clin Microbiol. 2017 Jun;55(6):1938-1945. doi: 10.1128/JCM.00221-17. Epub 2017 Apr 12.,Nijhuis RHT,J Clin Microbiol,2017,2017/04/14
28387845,Risk Factors for Primary Middle East Respiratory Syndrome Coronavirus Infection in Camel Workers in Qatar During 2013-2014: A Case-Control Study,"Sikkema RS, Farag EABA, Himatt S, Ibrahim AK, Al-Romaihi H, Al-Marri SA, Al-Thani M, El-Sayed AM, Al-Hajri M, Haagmans BL, Koopmans MPG, Reusken CBEM.",J Infect Dis. 2017 Jun 1;215(11):1702-1705. doi: 10.1093/infdis/jix174.,Sikkema RS,J Infect Dis,2017,2017/04/08
28385465,"Middle East respiratory syndrome risk perception among students at a university in South Korea, 2015","Yang S, Cho SI.",Am J Infect Control. 2017 Jun 1;45(6):e53-e60. doi: 10.1016/j.ajic.2017.02.013. Epub 2017 Apr 3.,Yang S,Am J Infect Control,2017,2017/04/08
28331093,Structural Characterization of Human Coronavirus NL63 N Protein,"Szelazek B, Kabala W, Kus K, Zdzalik M, Twarda-Clapa A, Golik P, Burmistrz M, Florek D, Wladyka B, Pyrc K, Dubin G.",J Virol. 2017 May 12;91(11):e02503-16. doi: 10.1128/JVI.02503-16. Print 2017 Jun 1.,Szelazek B,J Virol,2017,2017/03/24
28329354,Clinical Significance of Human Coronavirus in Bronchoalveolar Lavage Samples From Hematopoietic Cell Transplant Recipients and Patients With Hematologic Malignancies,"Ogimi C, Waghmare AA, Kuypers JM, Xie H, Yeung CC, Leisenring WM, Seo S, Choi SM, Jerome KR, Englund JA, Boeckh M.",Clin Infect Dis. 2017 Jun 1;64(11):1532-1539. doi: 10.1093/cid/cix160.,Ogimi C,Clin Infect Dis,2017,2017/03/23
28322925,IL-22 suppresses the infection of porcine enteric coronaviruses and rotavirus by activating STAT3 signal pathway,"Xue M, Zhao J, Ying L, Fu F, Li L, Ma Y, Shi H, Zhang J, Feng L, Liu P.",Antiviral Res. 2017 Jun;142:68-75. doi: 10.1016/j.antiviral.2017.03.006. Epub 2017 Mar 16.,Xue M,Antiviral Res,2017,2017/03/22
